timestamp_sec,flight_state,cf1_X,cf1_Y,cf1_Z,cf1_VelX,cf1_VelY,cf1_VelZ,cf1_Roll,cf1_Pitch,cf1_Yaw,cf1_GyroX,cf1_GyroY,cf1_GyroZ,cf1_Motor1,cf1_Motor2,cf1_Motor3,cf1_Motor4,cf1_targ_x,cf1_targ_y,cf1_targ_z,cf2_X,cf2_Y,cf2_Z,cf2_VelX,cf2_VelY,cf2_VelZ,cf2_Roll,cf2_Pitch,cf2_Yaw,cf2_GyroX,cf2_GyroY,cf2_GyroZ,cf2_Motor1,cf2_Motor2,cf2_Motor3,cf2_Motor4,cf2_targ_x,cf2_targ_y,cf2_targ_z,cf3_X,cf3_Y,cf3_Z,cf3_VelX,cf3_VelY,cf3_VelZ,cf3_Roll,cf3_Pitch,cf3_Yaw,cf3_GyroX,cf3_GyroY,cf3_GyroZ,cf3_Motor1,cf3_Motor2,cf3_Motor3,cf3_Motor4,cf3_targ_x,cf3_targ_y,cf3_targ_z
0.215,TAKEOFF,0.25907135009765625,0.2616763114929199,0.0010177516378462315,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999598667234338,0.006939619672539273,0.5,0.6452687978744507,0.09994404762983322,-0.0007533269235864282,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997557746426292,0.017117557735253763,0.5,0.6371790766716003,0.6202479600906372,0.0011628842912614346,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927113189651329,-0.3423967817658907,0.5
0.235,TAKEOFF,0.25907135009765625,0.2616763114929199,0.0010177516378462315,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999598958175182,0.0069371039081619615,0.5,0.6452687978744507,0.09994404762983322,-0.0007533269235864282,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599755692402688,0.01712043897136597,0.5,0.6371790766716003,0.6202479600906372,0.0011628842912614346,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927111354442208,-0.3423970458535919,0.5
0.255,TAKEOFF,0.25907135009765625,0.2616763114929199,0.0010177516378462315,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999599247265838,0.006934603238250034,0.5,0.6452687978744507,0.09994404762983322,-0.0007533269235864282,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997556106424693,0.01712330291966993,0.5,0.6371790766716003,0.6202479600906372,0.0011628842912614346,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927109530242938,-0.3423973083566693,0.5
0.275,TAKEOFF,0.2590154707431793,0.261282354593277,0.0004569317970890552,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999599534518655,0.006932117572238189,0.5,0.6452687978744507,0.09994404762983322,-0.0007533269235864282,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997555293592588,0.01712614968389713,0.5,0.6371790766716003,0.6202479600906372,0.0011628842912614346,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49271077169874783,-0.342397569284632,0.5
0.296,TAKEOFF,0.2590154707431793,0.261282354593277,0.0004569317970890552,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999599819945899,0.006929646820104493,0.5,0.6452687978744507,0.09994404762983322,-0.0007533269235864282,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997555148800153,0.01712665673760423,0.5,0.6371790766716003,0.6202479600906372,0.0011628842912614346,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49271059146101814,-0.3423978286469317,0.5
0.315,TAKEOFF,0.2590154707431793,0.261282354593277,0.0004569317970890552,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999600103559742,0.006927190892367132,0.5,0.6457908153533936,0.10009660571813583,-0.0006382456631399691,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997555004872225,0.017127160748976956,0.5,0.6368893980979919,0.6197008490562439,8.47018527565524e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927104123045796,-0.34239808645296355,0.5
0.335,TAKEOFF,0.2590154707431793,0.261282354593277,0.0004569317970890552,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999600474195136,0.006923980096372397,0.5,0.6457908153533936,0.10009660571813583,-0.0006382456631399691,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997554861803666,0.017127661736269457,0.5,0.6368893980979919,0.6197008490562439,8.47018527565524e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927104569802291,-0.34239802216475174,0.5
0.355,TAKEOFF,0.2590154707431793,0.261282354593277,0.0004569317970890552,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999600842436429,0.006920788564957104,0.5,0.6457908153533936,0.10009660571813583,-0.0006382456631399691,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997554719589372,0.01712815971762636,0.5,0.6368893980979919,0.6197008490562439,8.47018527565524e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927105013878162,-0.34239795826226344,0.5
0.375,TAKEOFF,0.2587716281414032,0.26068204641342163,-2.5095268938457593e-06,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601208300024,0.006917616182536219,0.5,0.6457908153533936,0.10009660571813583,-0.0006382456631399691,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997554578224266,0.01712865471108342,0.5,0.6368893980979919,0.6197008490562439,8.47018527565524e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49271054552894966,-0.3423978947431844,0.5
0.395,TAKEOFF,0.2587716281414032,0.26068204641342163,-2.5095268938457593e-06,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601571802199,0.0069144628342181855,0.5,0.6457908153533936,0.10009660571813583,-0.0006382456631399691,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997555135639276,0.017126702825396363,0.5,0.6368893980979919,0.6197008490562439,8.47018527565524e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927105894052282,-0.34239783160521403,0.5
0.415,TAKEOFF,0.2587716281414032,0.26068204641342163,-2.5095268938457593e-06,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601932959112,0.006911328405800765,0.5,0.6461482048034668,0.09991208463907242,-0.0011455314233899117,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997555689646843,0.017124762650843662,0.5,0.6364172697067261,0.620337188243866,0.00036858528619632125,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927106330182411,-0.3423977688460661,0.5
0.435,TAKEOFF,0.2587716281414032,0.26068204641342163,-2.5095268938457593e-06,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601925439886,0.006911393678568078,0.5,0.6461482048034668,0.09991208463907242,-0.0011455314233899117,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997556240268166,0.017122834117160677,0.5,0.6364172697067261,0.620337188243866,0.00036858528619632125,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927099314254321,-0.34239877843641026,0.5
0.455,TAKEOFF,0.2587716281414032,0.26068204641342163,-2.5095268938457593e-06,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601917965705,0.0069114585596987054,0.5,0.6461482048034668,0.09991208463907242,-0.0011455314233899117,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997556787524304,0.017120917154504336,0.5,0.6364172697067261,0.620337188243866,0.00036858528619632125,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927092340401299,-0.34239978196778764,0.5
0.479,TAKEOFF,0.2583312392234802,0.2603669762611389,0.00010443679639138281,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601910536299,0.006911523051542468,0.5,0.6461482048034668,0.09991208463907242,-0.0011455314233899117,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997557077771709,0.017119900370758903,0.5,0.6364172697067261,0.620337188243866,0.00036858528619632125,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927085408371138,-0.34240077947656916,0.5
0.495,TAKEOFF,0.2583312392234802,0.2603669762611389,0.00010443679639138281,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601903151399,0.006911587156435091,0.5,0.6461482048034668,0.09991208463907242,-0.0011455314233899117,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997557366260546,0.01711888968766718,0.5,0.6364172697067261,0.620337188243866,0.00036858528619632125,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49270785179131454,-0.3424017709989071,0.5
0.517,TAKEOFF,0.2583312392234802,0.2603669762611389,0.00010443679639138281,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601895810743,0.00691165087669828,0.5,0.6461776494979858,0.09998160600662231,-0.0013391805114224553,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997557653001572,0.017117885068625827,0.5,0.6367539763450623,0.6197148561477661,5.861755198566243e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927071668778126,-0.34240275657073693,0.5
0.535,TAKEOFF,0.2583312392234802,0.2603669762611389,0.00010443679639138281,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999602206136496,0.00690895659422243,0.5,0.6461776494979858,0.09998160600662231,-0.0013391805114224553,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997557938005476,0.017116886477251125,0.5,0.6367539763450623,0.6197148561477661,5.861755198566243e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927066878024084,-0.3424034459446634,0.5
0.555,TAKEOFF,0.2583312392234802,0.2603669762611389,0.00010443679639138281,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03874557837843895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999602514480388,0.006906278477303355,0.5,0.6461776494979858,0.09998160600662231,-0.0013391805114224553,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997558221282877,0.017115893877377643,0.5,0.6367539763450623,0.6197148561477661,5.861755198566243e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49270621160050077,-0.342404131181682,0.5
0.575,TAKEOFF,0.2582762539386749,0.2601645588874817,0.0001628520985832438,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999602820855744,0.006903616428949416,0.5,0.6461776494979858,0.09998160600662231,-0.0013391805114224553,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997558502844335,0.017114907233056947,0.5,0.6367539763450623,0.6197148561477661,5.861755198566243e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49270573825486014,-0.34240481230662223,0.5
0.595,TAKEOFF,0.2582762539386749,0.2601645588874817,0.0001628520985832438,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999603125275791,0.0069009703527509085,0.5,0.6461776494979858,0.09998160600662231,-0.0013391805114224553,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.015221476554870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997559072694019,0.01711291019834363,0.5,0.6367539763450623,0.6197148561477661,5.861755198566243e-05,0.0,0.0,0.0,-0.0027675412129610777,-0.009686394594609737,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49270526774836026,-0.34240548934416426,0.5
0.615,TAKEOFF,0.2582762539386749,0.2601645588874817,0.0001628520985832438,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999602541089604,0.006906047314612365,0.5,0.6455093026161194,0.10034724324941635,-0.0005813754396513104,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.013837706297636032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997559639058706,0.017110925145650567,0.5,0.6350546479225159,0.6207140684127808,0.0020793701987713575,0.0,0.0,0.0,-0.0027675412129610777,-0.01107016485184431,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927062578194854,-0.34240406467435336,0.5
0.635,TAKEOFF,0.2582762539386749,0.2601645588874817,0.0001628520985832438,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601959982771,0.006911093814212566,0.5,0.6455093026161194,0.10034724324941635,-0.0005813754396513104,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.013837706297636032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997560201960094,0.0171089520030879,0.5,0.6350546479225159,0.6207140684127808,0.0020793701987713575,0.0,0.0,0.0,-0.0027675412129610777,-0.01107016485184431,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927072419461013,-0.3424026485497242,0.5
0.656,TAKEOFF,0.2582762539386749,0.2601645588874817,0.0001628520985832438,0.0,0.0,0.0,0.0,-0.004151311703026295,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999601381941913,0.0069161100343305875,0.5,0.6455093026161194,0.10034724324941635,-0.0005813754396513104,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.013837706297636032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997560761419741,0.017106990699197095,0.5,0.6350546479225159,0.6207140684127808,0.0020793701987713575,0.0,0.0,0.0,-0.0027675412129610777,-0.01107016485184431,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927082201639239,-0.34240124091903973,0.5
0.675,TAKEOFF,0.2592269778251648,0.261453777551651,-3.8344369386322796e-05,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999600806953662,0.006921096156648773,0.5,0.6455093026161194,0.10034724324941635,-0.0005813754396513104,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.013837706297636032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997560666307206,0.01710732415214816,0.5,0.6350546479225159,0.6207140684127808,0.0020793701987713575,0.0,0.0,0.0,-0.0027675412129610777,-0.01107016485184431,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927091925084542,-0.34239984173136967,0.5
0.695,TAKEOFF,0.2592269778251648,0.261453777551651,-3.8344369386322796e-05,0.0,0.0,0.0,0.0,-0.0027675412129610777,-0.03736180439591408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999600235004681,0.006926052361759313,0.5,0.6455093026161194,0.10034724324941635,-0.0005813754396513104,0.0,0.0,0.0,0.0027675412129610777,0.0027675412129610777,-0.013837706297636032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997560571763507,0.017107655604376274,0.5,0.6350546479225159,0.6207140684127808,0.0020793701987713575,0.0,0.0,0.0,-0.0027675412129610777,-0.01107016485184431,0.02629164233803749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927101590149795,-0.3423984509360893,0.5
